sdf,area,t,u,u__x,u__t,u__x__x,u__t__t,wave_equation,true_wave_equation,pred_wave_equation,lambda_wave_equation,Points_0,Points_1,Points_2
0.5403052,0.000997331,0.7153499,0.72575563,1.2098463,0.050656743,-0.7278751,-0.72813964,-0.0002645254,0.0,-0.0002645254,1.0,0.5403052,0.0,0.0
0.1419067,0.000997331,2.1497092,0.04091008,0.2868176,-0.1956367,-0.04223375,-0.042419575,-0.00018582493,0.0,-0.00018582493,1.0,0.1419067,0.0,0.0
1.08559,0.000997331,1.1639943,1.1625147,-0.6123701,-0.46211606,-1.162125,-1.1619512,0.00017380714,0.0,0.00017380714,1.0,2.0560026,0.0,0.0
0.9521842,0.000997331,3.5177395,-1.0571431,0.7515229,-0.45898166,1.0557824,1.0556566,-0.00012588501,0.0,-0.00012588501,1.0,2.1894085,0.0,0.0
1.0851812,0.000997331,5.1481476,-0.4284828,0.22695883,1.1760511,0.4284648,0.42801946,-0.0004453361,0.0,-0.0004453361,1.0,2.0564115,0.0,0.0
0.7728704,0.000997331,0.3228662,0.8836317,-0.90614945,0.44049358,-0.8827852,-0.8820131,0.00077211857,0.0,0.00077211857,1.0,2.3687222,0.0,0.0
0.5622877,0.000997331,6.2829804,0.5339442,-0.8425473,0.5370705,-0.5326863,-0.5320034,0.0006828904,0.0,0.0006828904,1.0,2.579305,0.0,0.0
0.36440393,0.000997331,4.9054575,-0.28113815,0.7371762,0.41799822,0.2772501,0.27699283,-0.00025728345,0.0,-0.00025728345,1.0,2.7771888,0.0,0.0
0.29399234,0.000997331,5.712057,0.086673275,0.2872035,0.3994463,-0.0783581,-0.07788625,0.00047184527,0.0,0.00047184527,1.0,0.29399234,0.0,0.0
1.2902158,0.000997331,5.972787,0.6221411,0.18009438,1.209034,-0.62760156,-0.6277765,-0.00017493963,0.0,-0.00017493963,1.0,1.2902158,0.0,0.0
1.0207626,0.000997331,4.732881,-0.8351708,0.513,0.8703395,0.8363728,0.83644694,7.414818e-05,0.0,7.414818e-05,1.0,2.12083,0.0,0.0
1.128279,0.000997331,2.1993546,0.19939719,0.09508926,-1.2619596,-0.19919825,-0.19873793,0.00046031177,0.0,0.00046031177,1.0,1.128279,0.0,0.0
1.3594925,0.000997331,1.2328176,1.2466774,0.26735944,-0.5983459,-1.2471882,-1.2470988,8.940697e-05,0.0,8.940697e-05,1.0,1.3594925,0.0,0.0
0.8840853,0.000997331,0.19605629,0.9091849,-0.74541456,0.6077061,-0.90919673,-0.9090382,0.00015854836,0.0,0.00015854836,1.0,2.2575073,0.0,0.0
0.26000702,0.000997331,2.8858213,-0.18352301,0.68974394,-0.31461447,0.18131772,0.1808249,-0.0004928112,0.0,-0.0004928112,1.0,2.8815856,0.0,0.0
0.37944555,0.000997331,5.553854,0.02919499,0.07435033,0.5206332,-0.027530849,-0.027424447,0.00010640174,0.0,0.00010640174,1.0,0.37944555,0.0,0.0
0.82720566,0.000997331,4.2540784,-0.98620975,0.90641904,0.33497396,0.98810714,0.98787296,-0.00023418665,0.0,-0.00023418665,1.0,2.314387,0.0,0.0
1.2559816,0.000997331,5.953478,0.59213233,-0.19418517,1.207354,-0.593071,-0.59327734,-0.00020635128,0.0,-0.00020635128,1.0,1.8856112,0.0,0.0
0.28420755,0.000997331,0.87833965,0.39499015,-1.351929,-0.036903445,-0.3967526,-0.39545047,0.0013021231,0.0,0.0013021231,1.0,2.8573852,0.0,0.0
1.0169303,0.000997331,1.636157,0.79332405,-0.49076778,-0.90443456,-0.79442275,-0.7944592,-3.6478043e-05,0.0,-3.6478043e-05,1.0,2.1246622,0.0,0.0
1.3369459,0.000997331,1.6505668,0.8923718,-0.21227047,-1.0469248,-0.8939663,-0.8935925,0.00037384033,0.0,0.00037384033,1.0,1.8046467,0.0,0.0
1.252877,0.000997331,4.4358478,-1.1735535,0.38588983,0.65375185,1.1748078,1.1747565,-5.1259995e-05,0.0,-5.1259995e-05,1.0,1.8887156,0.0,0.0
0.04035154,0.000997331,3.8703387,-0.056976877,-1.4117669,-0.0032625329,0.056753792,0.056500778,-0.00025301427,0.0,-0.00025301427,1.0,0.04035154,0.0,0.0
1.1710012,0.000997331,2.2932832,0.0818001,-0.034611784,-1.3010516,-0.08205709,-0.08199097,6.611645e-05,0.0,6.611645e-05,1.0,1.9705914,0.0,0.0
1.0203307,0.000997331,2.3043506,0.062353283,-0.03829996,-1.2041843,-0.06213873,-0.0619667,0.00017203018,0.0,0.00017203018,1.0,2.121262,0.0,0.0
1.2231306,0.000997331,0.7596339,1.3292238,-0.481563,0.03403662,-1.3292211,-1.3290708,0.00015032291,0.0,0.00015032291,1.0,1.918462,0.0,0.0
0.07258171,0.000997331,1.0541323,0.098693274,1.3600149,-0.027256703,-0.09914573,-0.09885216,0.00029357523,0.0,0.00029357523,1.0,0.07258171,0.0,0.0
0.5980382,0.000997331,3.5295656,-0.7344459,-1.0780488,-0.3089841,0.7354212,0.73526764,-0.00015354156,0.0,-0.00015354156,1.0,0.5980382,0.0,0.0
0.14604867,0.000997331,0.9303335,0.20350854,1.3849242,-0.029936824,-0.204008,-0.20377035,0.00023764372,0.0,0.00023764372,1.0,0.14604867,0.0,0.0
0.95833474,0.000997331,1.3303688,0.98974776,-0.6949451,-0.59977746,-0.9906478,-0.9907141,-6.6280365e-05,0.0,-6.6280365e-05,1.0,2.1832578,0.0,0.0
0.9524704,0.000997331,4.513983,-0.9593386,-0.68292165,0.6384573,0.9570807,0.9570277,-5.3048134e-05,0.0,-5.3048134e-05,1.0,0.9524704,0.0,0.0
0.9866215,0.000997331,5.945235,0.5105359,0.33977973,1.0630412,-0.5126527,-0.5124166,0.000236094,0.0,0.000236094,1.0,0.9866215,0.0,0.0
0.30848205,0.000997331,3.5076468,-0.3927266,1.230741,-0.17562628,0.39557272,0.395648,7.5280666e-05,0.0,7.5280666e-05,1.0,2.8331106,0.0,0.0
1.5143923,0.000997331,0.18093865,1.161848,-0.065664396,0.8024635,-1.1620067,-1.1620641,-5.733967e-05,0.0,-5.733967e-05,1.0,1.6272004,0.0,0.0
1.5703442,0.000997331,6.0293393,0.717565,-0.0003352277,1.2194848,-0.72221226,-0.7229333,-0.0007210374,0.0,-0.0007210374,1.0,1.5703442,0.0,0.0
1.2696571,0.000997331,5.291004,-0.27730164,0.086789295,1.3229984,0.27670756,0.27638668,-0.0003208816,0.0,-0.0003208816,1.0,1.8719356,0.0,0.0
0.17275305,0.000997331,2.6858578,-0.07888386,-0.45085633,-0.23021263,0.079658106,0.07952219,-0.00013591349,0.0,-0.00013591349,1.0,0.17275305,0.0,0.0
0.85906947,0.000997331,4.811307,-0.6785357,-0.5865295,0.8282755,0.67765427,0.6779354,0.0002811551,0.0,0.0002811551,1.0,0.85906947,0.0,0.0
0.6099762,0.000997331,2.471705,-0.093541466,-0.13353632,-0.804201,0.09413442,0.09391698,-0.00021743774,0.0,-0.00021743774,1.0,0.6099762,0.0,0.0
0.7771923,0.000997331,2.8490534,-0.4692089,-0.4771007,-0.87356627,0.4664859,0.46685463,0.00036874413,0.0,0.00036874413,1.0,0.7771923,0.0,0.0
0.34506384,0.000997331,6.219995,0.31759927,-0.87731606,0.3616963,-0.32947105,-0.32905236,0.00041869283,0.0,0.00041869283,1.0,2.7965288,0.0,0.0
1.2875304,0.000997331,2.2330868,0.16659853,0.048933234,-1.3475864,-0.16732687,-0.16696215,0.00036472082,0.0,0.00036472082,1.0,1.2875304,0.0,0.0
1.250372,0.000997331,3.7686055,-1.3254443,-0.4389184,-0.21119478,1.3238995,1.3241538,0.00025427341,0.0,0.00025427341,1.0,1.250372,0.0,0.0
0.6609318,0.000997331,4.4524283,-0.75092703,-0.96547705,0.43652558,0.7503976,0.7503098,-8.779764e-05,0.0,-8.779764e-05,1.0,0.6609318,0.0,0.0
0.105455264,0.000997331,3.454947,-0.13303278,1.2531792,-0.06817393,0.13543406,0.13509205,-0.00034201145,0.0,-0.00034201145,1.0,3.0361373,0.0,0.0
0.7877681,0.000997331,1.4862931,0.76587147,0.7628496,-0.6468454,-0.7662254,-0.7664737,-0.00024831295,0.0,-0.00024831295,1.0,0.7877681,0.0,0.0
1.4346405,0.000997331,4.8657384,-0.82820475,-0.114102885,1.1302912,0.8299263,0.83016974,0.00024342537,0.0,0.00024342537,1.0,1.4346405,0.0,0.0
1.1985943,0.000997331,0.44448963,1.2416546,-0.48485497,0.44058377,-1.2427974,-1.2426729,0.0001244545,0.0,0.0001244545,1.0,1.9429983,0.0,0.0
1.3863374,0.000997331,5.81913,0.43954894,-0.08259834,1.3197205,-0.44143346,-0.44135383,7.9631805e-05,0.0,7.9631805e-05,1.0,1.7552553,0.0,0.0
1.4966073,0.000997331,4.0777383,-1.3942597,0.10309955,0.21099314,1.3917534,1.3914816,-0.00027179718,0.0,-0.00027179718,1.0,1.6449853,0.0,0.0
1.2174913,0.000997331,0.92482233,1.3140249,-0.48431015,-0.18447663,-1.3130682,-1.3126504,0.00041770935,0.0,0.00041770935,1.0,1.9241014,0.0,0.0
1.3343128,0.000997331,0.50400674,1.3208774,-0.31824708,0.38177288,-1.3219801,-1.3223091,-0.00032901764,0.0,-0.00032901764,1.0,1.8072798,0.0,0.0
0.2900521,0.000997331,4.0886555,-0.39960822,1.3383253,0.06612225,0.40044704,0.40057534,0.000128299,0.0,0.000128299,1.0,2.8515406,0.0,0.0
1.1386712,0.000997331,0.8894704,1.2772928,0.5891862,-0.13329113,-1.2776334,-1.2775705,6.2942505e-05,0.0,6.2942505e-05,1.0,1.1386712,0.0,0.0
0.26866704,0.000997331,3.7433782,-0.36970952,1.3411347,-0.068394914,0.37294438,0.37269956,-0.00024482608,0.0,-0.00024482608,1.0,2.8729255,0.0,0.0
0.9908994,0.000997331,3.712296,-1.1561393,-0.7562938,-0.25187588,1.1577554,1.1578631,0.0001077652,0.0,0.0001077652,1.0,0.9908994,0.0,0.0
0.6841213,0.000997331,5.070027,-0.3705404,0.45507717,0.81312335,0.36723113,0.36718935,-4.1782856e-05,0.0,-4.1782856e-05,1.0,2.4574714,0.0,0.0
0.9891051,0.000997331,4.5584006,-0.95416427,0.62788403,0.6978797,0.95502657,0.9550065,-2.0086765e-05,0.0,-2.0086765e-05,1.0,2.1524875,0.0,0.0
0.19818118,0.000997331,3.3271449,-0.22994308,-1.1442244,-0.15701425,0.22907764,0.22903755,-4.0084124e-05,0.0,-4.0084124e-05,1.0,0.19818118,0.0,0.0
0.82527405,0.000997331,2.8534842,-0.49565157,-0.45787525,-0.9131349,0.49293062,0.49329597,0.00036534667,0.0,0.00036534667,1.0,0.82527405,0.0,0.0
0.00127171,0.000997331,2.1368456,0.00065507554,-0.307241,-0.0015687468,-0.00254485,-0.0026650345,-0.000120184384,0.0,-0.000120184384,1.0,3.140321,0.0,0.0
0.53209996,0.000997331,6.227094,0.47784245,0.81035,0.5380868,-0.47004434,-0.46963668,0.00040766597,0.0,0.00040766597,1.0,0.53209996,0.0,0.0
1.015366,0.000997331,4.8967447,-0.6797142,0.42295396,0.99181193,0.68067086,0.6806373,-3.3557415e-05,0.0,-3.3557415e-05,1.0,2.1262267,0.0,0.0
0.7023113,0.000997331,0.27297693,0.79621065,-0.9409423,0.44776422,-0.79596543,-0.7952292,0.0007362366,0.0,0.0007362366,1.0,2.4392815,0.0,0.0
1.4635296,0.000997331,3.0536776,-0.90351105,-0.09743525,-1.0774441,0.9056661,0.90558964,-7.647276e-05,0.0,-7.647276e-05,1.0,1.4635296,0.0,0.0
0.86944735,0.000997331,2.4192579,-0.06826396,-0.05733492,-1.0775602,0.0682976,0.067988716,-0.00030888617,0.0,-0.00030888617,1.0,0.86944735,0.0,0.0
0.12834923,0.000997331,2.1203928,0.042471007,-0.32698083,-0.17555976,-0.04312452,-0.043471925,-0.00034740567,0.0,-0.00034740567,1.0,3.0132434,0.0,0.0
0.3864076,0.000997331,0.32972413,0.47859928,1.1763145,0.2345784,-0.4770797,-0.4772606,-0.0001809001,0.0,-0.0001809001,1.0,0.3864076,0.0,0.0
1.2224151,0.000997331,1.8407022,0.65509856,0.23879999,-1.156723,-0.6540847,-0.65405726,2.7418137e-05,0.0,2.7418137e-05,1.0,1.2224151,0.0,0.0
0.25254574,0.000997331,5.3400006,-0.055324584,-0.2138719,0.3469919,0.05251006,0.05282964,0.00031958148,0.0,0.00031958148,1.0,0.25254574,0.0,0.0
0.99302334,0.000997331,2.1631174,0.22701275,0.14859633,-1.1622151,-0.22562024,-0.22543705,0.00018319488,0.0,0.00018319488,1.0,0.99302334,0.0,0.0
0.40274847,0.000997331,4.035748,-0.55135524,-1.2937713,0.060392056,0.55381274,0.553843,3.027916e-05,0.0,3.027916e-05,1.0,0.40274847,0.0,0.0
1.268069,0.000997331,5.7526674,0.34075525,0.106721826,1.3077544,-0.34260553,-0.34263235,-2.682209e-05,0.0,-2.682209e-05,1.0,1.268069,0.0,0.0
1.3331444,0.000997331,3.7459476,-1.3519541,-0.3267194,-0.24690914,1.3497665,1.3499606,0.00019407272,0.0,0.00019407272,1.0,1.3331444,0.0,0.0
0.7033546,0.000997331,0.35315084,0.8305402,-0.9793948,0.38314146,-0.8294637,-0.8288684,0.0005953312,0.0,0.0005953312,1.0,2.4382381,0.0,0.0
0.41165647,0.000997331,0.17108394,0.4623448,-1.0593648,0.32653546,-0.46163842,-0.4619845,-0.00034606457,0.0,-0.00034606457,1.0,2.7299361,0.0,0.0
0.4708097,0.000997331,0.3990609,0.59423494,-1.1672162,0.24205339,-0.59407884,-0.5938678,0.00021106005,0.0,0.00021106005,1.0,2.670783,0.0,0.0
1.2176654,0.000997331,5.255906,-0.31806913,-0.117822185,1.2889498,0.32152325,0.32144463,-7.861853e-05,0.0,-7.861853e-05,1.0,1.2176654,0.0,0.0
0.04026435,0.000997331,0.46687767,0.054046363,1.3420589,0.017206602,-0.054468244,-0.054656133,-0.00018788874,0.0,-0.00018788874,1.0,0.04026435,0.0,0.0
0.20673352,0.000997331,5.6742682,0.050600007,0.24198663,0.28524995,-0.042367313,-0.04189943,0.00046788156,0.0,0.00046788156,1.0,0.20673352,0.0,0.0
1.3130256,0.000997331,3.5181646,-1.2547603,0.33072466,-0.5431851,1.2525218,1.2527822,0.0002604723,0.0,0.0002604723,1.0,1.828567,0.0,0.0
0.07884597,0.000997331,0.04133085,0.08189524,-1.0365816,0.07545413,-0.08123948,-0.081199124,4.0352345e-05,0.0,4.0352345e-05,1.0,3.0627468,0.0,0.0
1.3445841,0.000997331,4.6546817,-1.0293524,-0.23790821,0.9160657,1.0298105,1.0300345,0.00022399426,0.0,0.00022399426,1.0,1.3445841,0.0,0.0
1.1527718,0.000997331,5.0466447,-0.5637048,0.2512443,1.1642002,0.56503725,0.5647203,-0.0003169775,0.0,-0.0003169775,1.0,1.9888208,0.0,0.0
1.4539683,0.000997331,1.3258269,1.2044253,0.14139561,-0.72266376,-1.2042296,-1.2042415,-1.1920929e-05,0.0,-1.1920929e-05,1.0,1.4539683,0.0,0.0
0.005174959,0.000997331,2.362609,0.00020329468,0.0089632105,-0.007600441,-0.001845181,-0.0018040258,4.1155145e-05,0.0,4.1155145e-05,1.0,3.1364176,0.0,0.0
0.4876388,0.000997331,2.1727924,0.12080737,-0.22729406,-0.6509086,-0.11915389,-0.11892116,0.00023272634,0.0,0.00023272634,1.0,2.6539538,0.0,0.0
0.83948356,0.000997331,5.758845,0.2715626,-0.24496369,1.0162499,-0.26993626,-0.26999977,-6.350875e-05,0.0,-6.350875e-05,1.0,2.302109,0.0,0.0
0.39422393,0.000997331,5.2703485,-0.12250547,0.2937399,0.52796715,0.12283711,0.12232299,-0.00051411986,0.0,-0.00051411986,1.0,2.7473688,0.0,0.0
0.71638125,0.000997331,0.05020885,0.688807,-0.7913177,0.6228918,-0.69060105,-0.6902563,0.00034475327,0.0,0.00034475327,1.0,2.4252114,0.0,0.0
1.4946281,0.000997331,6.1608315,0.86871994,0.06606903,1.1108038,-0.8753529,-0.8758236,-0.00047069788,0.0,-0.00047069788,1.0,1.4946281,0.0,0.0
0.25995648,0.000997331,3.7082443,-0.35546467,1.3346865,-0.07885266,0.35884315,0.35855043,-0.0002927184,0.0,-0.0002927184,1.0,2.8816361,0.0,0.0
1.0096757,0.000997331,5.8505864,0.41392246,0.26180398,1.1234565,-0.4169447,-0.41668037,0.0002643466,0.0,0.0002643466,1.0,1.0096757,0.0,0.0
0.58031315,0.000997331,2.314955,0.031976566,-0.048217397,-0.7739897,-0.030945051,-0.030946888,-1.8365681e-06,0.0,-1.8365681e-06,1.0,2.5612795,0.0,0.0
0.4582245,0.000997331,3.205607,-0.46978262,-0.95214456,-0.41344246,0.46800607,0.46768457,-0.00032150745,0.0,-0.00032150745,1.0,0.4582245,0.0,0.0
0.06139546,0.000997331,2.46833,-0.009825928,-0.1580651,-0.0865484,0.008882668,0.0086932,-0.00018946826,0.0,-0.00018946826,1.0,0.06139546,0.0,0.0
0.48463878,0.000997331,0.2718328,0.5738509,-1.0899768,0.32393348,-0.5739118,-0.57340676,0.00050503016,0.0,0.00050503016,1.0,2.6569538,0.0,0.0
1.062548,0.000997331,0.4934326,1.1832347,-0.65936214,0.35573834,-1.1837902,-1.1837515,3.874302e-05,0.0,3.874302e-05,1.0,2.0790446,0.0,0.0
0.089812435,0.000997331,4.818863,-0.07931075,-0.88319844,0.099050514,0.07581105,0.0757606,-5.044788e-05,0.0,-5.044788e-05,1.0,0.089812435,0.0,0.0
1.1616949,0.000997331,0.075783126,0.9844024,0.42687005,0.84533536,-0.98504317,-0.98577666,-0.00073349476,0.0,-0.00073349476,1.0,1.1616949,0.0,0.0
0.33122045,0.000997331,3.444027,-0.4077924,1.1842451,-0.2146252,0.41007102,0.4102946,0.00022357702,0.0,0.00022357702,1.0,2.810372,0.0,0.0
1.3071548,0.000997331,0.10414593,1.0606198,-0.2863943,0.8600395,-1.0601425,-1.0606923,-0.00054979324,0.0,-0.00054979324,1.0,1.8344378,0.0,0.0
0.81390953,0.000997331,3.6922622,-1.0003182,0.9433917,-0.23982283,1.0011766,1.0009884,-0.00018823147,0.0,-0.00018823147,1.0,2.3276832,0.0,0.0
0.53542054,0.000997331,3.1053867,-0.49137482,0.8282378,-0.52957845,0.48911107,0.489543,0.00043192506,0.0,0.00043192506,1.0,2.606172,0.0,0.0
0.39822695,0.000997331,3.9733336,-0.5484133,1.3026762,0.026074555,0.5504137,0.5504923,7.855892e-05,0.0,7.855892e-05,1.0,2.7433658,0.0,0.0
1.3688425,0.000997331,4.503013,-1.1623425,0.23763141,0.7538464,1.1643246,1.1644235,9.88245e-05,0.0,9.88245e-05,1.0,1.7727501,0.0,0.0
0.4259341,0.000997331,2.3809566,-0.014648788,-0.032145146,-0.5840201,0.014942676,0.014865814,-7.686205e-05,0.0,-7.686205e-05,1.0,0.4259341,0.0,0.0
0.82208806,0.000997331,2.4559183,-0.103299305,-0.09568089,-1.0301461,0.10326904,0.10292955,-0.00033949316,0.0,-0.00033949316,1.0,0.82208806,0.0,0.0
0.33936617,0.000997331,5.053837,-0.20155905,-0.5722654,0.42491633,0.19488549,0.19519715,0.0003116578,0.0,0.0003116578,1.0,0.33936617,0.0,0.0
0.7330108,0.000997331,0.25499502,0.81624526,-0.9066616,0.47851986,-0.8161312,-0.8154443,0.0006868839,0.0,0.0006868839,1.0,2.408582,0.0,0.0
1.1167896,0.000997331,5.2602277,-0.2992327,-0.14697129,1.2357616,0.3021645,0.30223247,6.79791e-05,0.0,6.79791e-05,1.0,1.1167896,0.0,0.0
1.5516657,0.000997331,5.7596054,0.36644694,0.006944796,1.3672683,-0.36747402,-0.36758754,-0.000113517046,0.0,-0.000113517046,1.0,1.5516657,0.0,0.0
0.70639527,0.000997331,5.323975,-0.15864643,0.18558277,0.9033507,0.15680686,0.1567308,-7.605553e-05,0.0,-7.605553e-05,1.0,2.4351974,0.0,0.0
1.1864634,0.000997331,0.21134599,1.100967,0.44525868,0.7116776,-1.1010356,-1.1018438,-0.000808239,0.0,-0.000808239,1.0,1.1864634,0.0,0.0
1.1162851,0.000997331,5.2965508,-0.25409317,-0.1250536,1.2456121,0.25688866,0.2569523,6.362796e-05,0.0,6.362796e-05,1.0,1.1162851,0.0,0.0
0.8322165,0.000997331,3.8333712,-1.0414991,-0.94736224,-0.09747621,1.0442158,1.0444448,0.00022900105,0.0,0.00022900105,1.0,0.8322165,0.0,0.0
1.1690016,0.000997331,1.3773112,1.0801324,0.4591781,-0.72661114,-1.0808666,-1.0811598,-0.00029325485,0.0,-0.00029325485,1.0,1.1690016,0.0,0.0
0.7323246,0.000997331,1.7627687,0.5284319,0.58802724,-0.784182,-0.5277283,-0.5280255,-0.00029718876,0.0,-0.00029718876,1.0,0.7323246,0.0,0.0
0.15630352,0.000997331,4.5600824,-0.1773228,-1.1262798,0.13138956,0.1778273,0.17786083,3.3527613e-05,0.0,3.3527613e-05,1.0,0.15630352,0.0,0.0
0.86071914,0.000997331,5.882185,0.40199533,-0.3467222,0.99375135,-0.39828217,-0.39858624,-0.0003040731,0.0,-0.0003040731,1.0,2.2808735,0.0,0.0
0.7699904,0.000997331,2.260489,0.093785435,0.09701078,-0.97942674,-0.09212963,-0.09252982,-0.00040018559,0.0,-0.00040018559,1.0,0.7699904,0.0,0.0
0.68135095,0.000997331,5.751311,0.2231316,0.2770407,0.8605045,-0.22154525,-0.22163755,-9.229779e-05,0.0,-9.229779e-05,1.0,0.68135095,0.0,0.0
0.5175232,0.000997331,6.23995,0.47269046,0.828786,0.51890755,-0.46617827,-0.46574056,0.0004377067,0.0,0.0004377067,1.0,0.5175232,0.0,0.0
0.5571379,0.000997331,2.9485416,-0.41730657,0.6704035,-0.6211555,0.4138796,0.4140544,0.00017479062,0.0,0.00017479062,1.0,2.5844548,0.0,0.0
1.0279592,0.000997331,0.1379902,0.9659616,0.58284104,0.7303027,-0.96631575,-0.9674579,-0.0011421442,0.0,-0.0011421442,1.0,1.0279592,0.0,0.0
0.20560233,0.000997331,4.4431252,-0.2510943,-1.2043872,0.14361185,0.25330415,0.25334212,3.796816e-05,0.0,3.796816e-05,1.0,0.20560233,0.0,0.0
1.3362943,0.000997331,0.8486225,1.3727868,-0.32784083,-0.087140635,-1.3719218,-1.3719112,1.0609627e-05,0.0,1.0609627e-05,1.0,1.8052983,0.0,0.0
0.2599462,0.000997331,2.5809555,-0.08073434,0.30437678,-0.35429776,0.07827513,0.078470334,0.00019520521,0.0,0.00019520521,1.0,2.8816464,0.0,0.0
1.2581006,0.000997331,4.946184,-0.7054829,-0.22891468,1.1457667,0.7073996,0.7073823,-1.7285347e-05,0.0,-1.7285347e-05,1.0,1.2581006,0.0,0.0
0.5056298,0.000997331,1.2994462,0.5966391,-1.0778913,-0.33731788,-0.5983517,-0.5981872,0.00016450882,0.0,0.00016450882,1.0,2.635963,0.0,0.0
0.721948,0.000997331,0.9701041,0.9186439,1.0434653,-0.17206725,-0.9183452,-0.9187381,-0.00039291382,0.0,-0.00039291382,1.0,0.721948,0.0,0.0
0.027926782,0.000997331,2.7855227,-0.016406002,0.5874763,-0.036644116,0.01605916,0.015864987,-0.0001941733,0.0,-0.0001941733,1.0,3.1136658,0.0,0.0
0.59867,0.000997331,3.7453325,-0.7844796,1.1485088,-0.14439666,0.7868441,0.7867359,-0.00010818243,0.0,-0.00010818243,1.0,2.5429227,0.0,0.0
0.4256569,0.000997331,0.6365556,0.57761717,-1.2734022,0.086906955,-0.5779777,-0.5779421,3.5643578e-05,0.0,3.5643578e-05,1.0,2.7159357,0.0,0.0
1.4257494,0.000997331,1.3739982,1.1638936,0.17012875,-0.77696824,-1.1637785,-1.1637976,-1.9073486e-05,0.0,-1.9073486e-05,1.0,1.4257494,0.0,0.0
0.61180544,0.000997331,1.1694003,0.7533514,-1.0735286,-0.30437028,-0.7555099,-0.7558358,-0.0003258586,0.0,-0.0003258586,1.0,2.5297873,0.0,0.0
0.86758953,0.000997331,1.5501866,0.7781247,0.6601763,-0.74742544,-0.7782308,-0.7786866,-0.00045579672,0.0,-0.00045579672,1.0,0.86758953,0.0,0.0
0.3256627,0.000997331,3.1712852,-0.3293728,-0.97466344,-0.3102609,0.32831994,0.32810837,-0.00021156669,0.0,-0.00021156669,1.0,0.3256627,0.0,0.0
1.0936675,0.000997331,6.2769094,0.88286805,0.45841706,0.8928626,-0.8827801,-0.88290346,-0.00012338161,0.0,-0.00012338161,1.0,1.0936675,0.0,0.0
1.5446565,0.000997331,3.1965086,-1.0533384,-0.027263843,-0.942538,1.0549091,1.0548947,-1.4424324e-05,0.0,-1.4424324e-05,1.0,1.5446565,0.0,0.0
0.8289483,0.000997331,5.199493,-0.3062477,0.2811694,0.99659675,0.30407465,0.30390725,-0.00016739964,0.0,-0.00016739964,1.0,2.3126442,0.0,0.0
1.1106915,0.000997331,1.9815534,0.46381387,-0.23033854,-1.179785,-0.46550757,-0.4650908,0.00041675568,0.0,0.00041675568,1.0,2.0309012,0.0,0.0
1.5279032,0.000997331,0.95104796,1.3935803,-0.059906814,-0.23308663,-1.3927898,-1.3928058,-1.5974045e-05,0.0,-1.5974045e-05,1.0,1.6136894,0.0,0.0
0.7007719,0.000997331,2.8930671,-0.4662518,0.5536648,-0.7839203,0.46372676,0.46365455,-7.221103e-05,0.0,-7.221103e-05,1.0,2.4408207,0.0,0.0
1.5652909,0.000997331,2.2123444,0.20269102,-0.0008791052,-1.4003901,-0.2036028,-0.20411581,-0.0005130023,0.0,-0.0005130023,1.0,1.5763017,0.0,0.0
0.35118815,0.000997331,5.9222035,0.20066388,-0.54376215,0.44654927,-0.19373825,-0.19369355,4.4703484e-05,0.0,4.4703484e-05,1.0,2.7904046,0.0,0.0
0.40770823,0.000997331,1.8862756,0.25367138,0.58755124,-0.49971256,-0.25442338,-0.25431442,0.00010895729,0.0,0.00010895729,1.0,0.40770823,0.0,0.0
1.2704245,0.000997331,6.1448903,0.8147503,-0.25399327,1.0774691,-0.8143046,-0.8148173,-0.00051271915,0.0,-0.00051271915,1.0,1.8711681,0.0,0.0
0.7624654,0.000997331,4.4687414,-0.83680546,-0.8760505,0.5045168,0.8352654,0.83524776,-1.7642975e-05,0.0,-1.7642975e-05,1.0,0.7624654,0.0,0.0
0.66230947,0.000997331,5.508344,0.009316219,0.012127476,0.86798275,-0.011939608,-0.01222601,-0.00028640218,0.0,-0.00028640218,1.0,0.66230947,0.0,0.0
1.3206749,0.000997331,3.8976622,-1.3695188,-0.3491719,-0.039955683,1.3669624,1.3671461,0.00018370152,0.0,0.00018370152,1.0,1.3206749,0.0,0.0
1.3165061,0.000997331,1.5439305,0.99366164,-0.2579432,-0.9411096,-0.9944265,-0.9942455,0.0001809597,0.0,0.0001809597,1.0,1.8250865,0.0,0.0
1.3517675,0.000997331,5.656816,0.21892941,-0.048725255,1.3638339,-0.22062863,-0.22032245,0.00030618906,0.0,0.00030618906,1.0,1.7898252,0.0,0.0
0.18934716,0.000997331,0.36777467,0.243328,1.2694185,0.10761263,-0.24295239,-0.24324426,-0.00029186904,0.0,-0.00029186904,1.0,0.18934716,0.0,0.0
0.54536545,0.000997331,1.766453,0.40768918,0.6722516,-0.6096361,-0.40780747,-0.40782815,-2.0682812e-05,0.0,-2.0682812e-05,1.0,0.54536545,0.0,0.0
0.6341396,0.000997331,3.3117898,-0.6843749,-0.93061525,-0.48436135,0.68323874,0.6828816,-0.00035715103,0.0,-0.00035715103,1.0,0.6341396,0.0,0.0
1.2977498,0.000997331,0.73421836,1.360101,-0.38077408,0.069404855,-1.3600823,-1.3602474,-0.00016510487,0.0,-0.00016510487,1.0,1.843843,0.0,0.0
0.24472708,0.000997331,2.7554958,-0.1329787,0.532789,-0.3161724,0.13053638,0.13023236,-0.0003040135,0.0,-0.0003040135,1.0,2.8968656,0.0,0.0
